CP116296.1	NZ_WXXS01000013.1	99.820	34413	58	3	40974	75382	55383	20971	0.0	63202
CP116296.1	NZ_WXXS01000013.1	99.200	16120	124	5	76001	92117	20397	4280	0.0	29048
CP116296.1	NZ_WXXS01000013.1	95.977	1367	55	0	44479	45845	50804	49438	0.0	2220
CP116296.1	NZ_WXXS01000013.1	95.980	1368	53	2	45553	46919	51878	50512	0.0	2220
CP116296.1	NZ_WXXS01000013.1	96.223	503	19	0	113024	113526	54881	55383	0.0	824
CP116296.1	NZ_WXXS01000013.1	95.517	513	21	1	21150	21660	55383	54871	0.0	819
CP116296.1	NZ_WXXS01000013.1	95.904	293	12	0	44479	44771	49730	49438	5.87e-131	475
CP116296.1	NZ_WXXS01000013.1	95.904	293	12	0	46627	46919	51878	51586	5.87e-131	475
CP116296.1	NZ_WXXS01000013.1	94.915	118	6	0	95156	95273	2915	2798	1.11e-43	185
CP116296.1	NZ_WXXS01000013.1	94.068	118	7	0	95156	95273	2304	2187	5.16e-42	180
CP116296.1	NZ_WXXS01000013.1	93.220	118	8	0	95156	95273	1811	1694	2.40e-40	174
CP116296.1	NZ_WXYD01000014.1	99.464	27255	131	9	40974	68215	49026	21774	0.0	49507
CP116296.1	NZ_WXYD01000014.1	99.526	6546	30	1	85573	92117	8469	1924	0.0	11915
CP116296.1	NZ_WXYD01000014.1	97.952	1367	28	0	45553	46919	45521	44155	0.0	2370
CP116296.1	NZ_WXYD01000014.1	95.611	1367	60	0	44479	45845	44447	43081	0.0	2193
CP116296.1	NZ_WXYD01000014.1	96.024	503	20	0	113024	113526	48524	49026	0.0	819
CP116296.1	NZ_WXYD01000014.1	95.322	513	22	1	21150	21660	49026	48514	0.0	813
CP116296.1	NZ_WXYD01000014.1	97.611	293	7	0	46627	46919	45521	45229	2.69e-139	503
CP116296.1	NZ_WXYD01000014.1	95.904	293	12	0	44479	44771	43373	43081	5.87e-131	475
CP116296.1	NZ_WXYD01000014.1	94.068	118	7	0	95156	95273	973	856	5.16e-42	180
CP116296.1	NZ_WXYD01000014.1	94.068	118	7	0	95156	95273	1472	1355	5.16e-42	180
CP116296.1	NZ_WXXW01000021.1	99.323	26899	149	22	114605	141490	37259	10381	0.0	48634
CP116296.1	NZ_WXXW01000021.1	98.225	5802	79	6	107237	113026	50408	44619	0.0	10122
CP116296.1	NZ_WXXW01000021.1	95.628	5627	232	13	145253	150872	10724	5105	0.0	9016
CP116296.1	NZ_WXXW01000021.1	97.322	2502	62	5	148418	150917	19414	16916	0.0	4244
CP116296.1	NZ_WXXW01000021.1	97.529	2428	60	0	132446	134873	7559	5132	0.0	4152
CP116296.1	NZ_WXXW01000021.1	98.365	1957	26	6	8874	10827	7058	5105	0.0	3432
CP116296.1	NZ_WXXW01000021.1	95.837	2042	81	4	8874	10913	18913	16874	0.0	3297
CP116296.1	NZ_WXXW01000021.1	86.769	1557	191	13	38353	39902	5192	6740	0.0	1720
CP116296.1	NZ_WXXW01000021.1	89.069	1354	141	7	38552	39902	17246	18595	0.0	1674
CP116296.1	NZ_WXXW01000021.1	87.413	572	44	10	104683	105236	54748	54187	3.29e-178	632
CP116296.1	NZ_WXXW01000021.1	90.687	451	39	3	146368	146816	8094	7645	1.20e-167	597
CP116296.1	NZ_WXXW01000021.1	84.868	456	62	6	147883	148335	9609	9158	2.75e-124	453
CP116296.1	NZ_WXXW01000021.1	96.104	77	3	0	105251	105327	54055	53979	6.81e-26	126
CP116296.1	NZ_WXYD01000017.1	99.491	20616	95	10	114378	134986	30918	10306	0.0	37480
CP116296.1	NZ_WXYD01000017.1	98.083	11215	204	10	8874	20079	12345	1133	0.0	19509
CP116296.1	NZ_WXYD01000017.1	96.335	2592	91	4	148418	151007	12846	10257	0.0	4257
CP116296.1	NZ_WXYD01000017.1	89.816	2121	195	18	18090	20200	2110	1	0.0	2700
CP116296.1	NZ_WXYD01000017.1	86.658	1559	189	17	38353	39902	10479	12027	0.0	1709
CP116296.1	NZ_WXYD01000017.1	89.858	986	89	11	18090	19070	1101	122	0.0	1256
CP116296.1	NZ_WXYD01000017.1	87.411	985	116	8	19102	20079	3125	2142	0.0	1125
CP116296.1	NZ_WXYD01000017.1	99.559	227	0	1	39897	40122	30692	30918	4.67e-112	412
CP116296.1	NZ_WXYD01000017.1	98.283	233	4	0	20066	20298	30686	30918	6.04e-111	409
CP116296.1	NZ_WXYD01000017.1	98.425	127	2	0	39898	40024	127	1	2.35e-55	224
CP116296.1	NZ_WXYD01000017.1	96.296	135	5	0	114476	114610	1	135	8.45e-55	222
CP116296.1	NZ_WXXS01000016.1	99.958	19067	4	4	114474	133537	19066	1	0.0	35163
CP116296.1	NZ_WXXS01000016.1	99.176	1092	9	0	148418	149509	1092	1	0.0	1967
CP116296.1	NZ_WXXS01000016.1	99.831	591	1	0	8874	9464	591	1	0.0	1086
CP116296.1	NZ_WXXS01000016.1	90.182	275	24	3	39629	39902	1	273	7.98e-95	355
CP116296.1	NZ_WXXS01000016.1	97.810	137	3	0	20066	20202	18930	19066	3.02e-59	237
CP116296.1	NZ_WXXS01000016.1	98.473	131	1	1	39897	40026	18936	19066	5.05e-57	230
CP116296.1	NZ_WXXV01000024.1	99.522	18414	78	9	114605	133013	18409	1	0.0	33508
CP116296.1	NZ_WXXV01000024.1	96.655	568	18	1	148418	148985	567	1	0.0	942
CP116296.1	NZ_WXXV01000024.1	100.000	67	0	0	8874	8940	67	1	2.45e-25	124
CP116296.1	NZ_WXXT01000024.1	99.522	18414	78	9	114605	133013	18409	1	0.0	33508
CP116296.1	NZ_WXXT01000024.1	96.655	568	18	1	148418	148985	567	1	0.0	942
CP116296.1	NZ_WXXT01000024.1	100.000	67	0	0	8874	8940	67	1	2.45e-25	124
CP116296.1	NZ_OENA01000071.1	99.521	18383	78	9	114605	132982	18378	1	0.0	33451
CP116296.1	NZ_OENA01000071.1	96.462	537	18	1	148418	148954	536	1	0.0	885
CP116296.1	NZ_OENA01000071.1	100.000	36	0	0	8874	8909	36	1	4.19e-08	67.6
CP116296.1	NZ_OEND01000030.1	99.528	18000	78	6	114602	132597	141	18137	0.0	32762
CP116296.1	NZ_OEND01000030.1	85.124	242	36	0	148328	148569	17896	18137	1.39e-62	248
CP116296.1	NZ_WXXS01000017.1	99.877	15464	12	6	97696	113153	15463	1	0.0	28445
CP116296.1	NZ_WXXS01000017.1	94.928	828	33	6	94472	95295	15463	14641	0.0	1288
CP116296.1	NZ_WXXS01000017.1	99.113	451	3	1	95975	96424	12467	12017	0.0	809
CP116296.1	NZ_WXXS01000017.1	98.891	451	3	2	92752	93200	12467	12017	0.0	804
CP116296.1	NZ_WXXS01000017.1	97.727	132	3	0	21523	21654	1	132	1.82e-56	228
CP116296.1	NZ_WXXS01000017.1	92.473	93	4	3	100883	100973	10126	10035	5.27e-27	130
CP116296.1	NZ_WXXS01000017.1	92.473	93	4	3	96167	96257	10126	10035	5.27e-27	130
CP116296.1	NZ_WXXS01000017.1	92.473	93	4	3	92943	93033	10126	10035	5.27e-27	130
CP116296.1	NZ_WXXS01000017.1	92.473	93	4	3	103030	103121	12275	12185	5.27e-27	130
CP116296.1	NZ_WXXS01000017.1	95.238	63	2	1	93050	93111	10163	10101	1.49e-17	99.0
CP116296.1	NZ_WXXS01000017.1	93.651	63	3	1	100990	101051	10163	10101	6.91e-16	93.5
CP116296.1	NZ_WXXS01000017.1	93.651	63	3	1	102994	103055	12168	12106	6.91e-16	93.5
CP116296.1	NZ_WXXS01000018.1	99.965	14261	0	4	134306	148561	14261	1	0.0	26302
CP116296.1	NZ_WXXS01000018.1	90.726	992	88	4	143634	144623	5904	4915	0.0	1319
CP116296.1	NZ_WXXS01000018.1	90.716	991	89	3	142660	143648	4929	3940	0.0	1317
CP116296.1	NZ_WXXS01000018.1	91.745	642	48	5	150278	150917	14261	13623	0.0	887
CP116296.1	NZ_WXXS01000018.1	88.287	683	76	4	10233	10913	14261	13581	0.0	815
CP116296.1	NZ_WXXS01000018.1	90.687	451	39	3	147883	148332	2195	1747	1.20e-167	597
CP116296.1	NZ_WXXS01000018.1	97.965	344	7	0	141147	141490	3310	2967	1.20e-167	597
CP116296.1	NZ_WXXS01000018.1	97.965	344	7	0	145253	145596	7418	7075	1.20e-167	597
CP116296.1	NZ_WXXS01000018.1	90.487	452	39	4	146368	146816	680	230	1.55e-166	593
CP116296.1	NZ_WXXS01000018.1	82.958	311	49	4	38552	38860	13953	14261	1.78e-71	278
CP116296.1	NZ_WXXS01000018.1	96.528	144	5	0	132446	132589	144	1	8.39e-60	239
CP116296.1	NZ_WXYD01000021.1	99.735	12458	25	5	100696	113149	12456	3	0.0	22816
CP116296.1	NZ_WXYD01000021.1	97.665	471	5	3	92733	93200	12478	12011	0.0	804
CP116296.1	NZ_WXYD01000021.1	98.206	446	7	1	95980	96424	12456	12011	0.0	778
CP116296.1	NZ_WXYD01000021.1	98.788	165	2	0	106919	107083	14995	14831	1.77e-76	294
CP116296.1	NZ_WXYD01000021.1	100.000	130	0	0	21525	21654	1	130	2.33e-60	241
CP116296.1	NZ_WXYD01000021.1	91.406	128	11	0	41349	41476	1	128	6.67e-41	176
CP116296.1	NZ_WXYD01000021.1	94.624	93	2	3	103030	103121	12269	12179	2.43e-30	141
CP116296.1	NZ_WXYD01000021.1	92.473	93	4	3	100883	100973	10120	10029	5.27e-27	130
CP116296.1	NZ_WXYD01000021.1	92.473	93	4	3	96167	96257	10120	10029	5.27e-27	130
